"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"3491","昇達科","115/05/27","15:00","台北君悅飯店(台北市信義區松壽路2號)","本公司受邀參加BofA Securities舉辦之「Pre-Computex Taiwan Tech Day」","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.umt-tw.com/","","無 完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"3491","昇達科","115/04/28","14:30","台北市敦化南路一段108號 B2（富邦國際會議中心）","本公司受邀參加富邦證券舉辦之法人說明會，向投資人說明本公司產業狀況及發展趨勢。","349120260428M001.pdf","349120260428E001.pdf","https://www.umt-tw.com/","","無","查詢"
"3491","昇達科","115/01/22","14:30","元大金融廣場3樓-A廳 (台北市仁愛路三段157號3樓)","本公司受邀參加元大證券舉辦之法人說明會，向投資人說明本公司產業狀況及發展趨勢。","349120260122M001.pdf","349120260122E001.pdf","https://www.umt-tw.com/","","無","查詢"
"3491","昇達科","115/01/28 至 115/01/29","14:30","香港","本公司受高盛證券邀請，將於上述時間地點，向法人投資者說明本公司營運狀況相關資訊。","349120260128M001.pdf","349120260128E001.pdf","https://www.umt-tw.com/","","28號第一場於2:30 PM開始；29號第一場於9:00 AM 開始","查詢"
"3491","昇達科","115/03/11","15:15","【晶華酒店4樓-會議室】台北市中山區中山北路二段41號4樓","本公司受邀參加台新證券舉辦之2026年第一季全球投資論壇","349120260311M001.pdf","349120260311E001.pdf","https://www.umt-tw.com/","","無","查詢"
"3492","長盛","115/03/26","14:30","線上法說會","本公司受統一證券企業法人部邀請舉辦線上法人說明會","349220260324M001.pdf","349220260324E001.pdf","https://www.actt.co/InvestorLegal.html",法說會影音連結資訊:https://www.actt.co/data/InvestorLegal1150326.mp4 ,"無","查詢"
"3522","御嵿","115/02/05","14:30","台北市忠孝東路二段95號13樓(兆豐證券1301會議室)","本公司受邀參加兆豐證券舉辦之法人說明會，說明本公司營運概況、營運成果及未來展望。","352220260205M003.pdf","352220260205E003.pdf","",中文影音檔網址:3522_4_20260205_ch.mp4 ,"報名網址:https://forms.gle/xCsqq9WSxeuwFYR16","查詢"
"3529","力旺","115/05/19 至 115/05/20","10:00","Conrad Hotel Hong Kong","本公司受邀參加Macquarie舉辦之Macquarie Asia Conference 2026說明本公司財務及業務相關資訊。","352920260511M001.pdf","352920260511E001.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/05/27","14:35","台北君悅酒店","本公司受邀參加國泰證券舉辦之國泰證券第二季產業論壇，說明本公司財務及業務相關資訊。","352920260511M002.pdf","352920260511E002.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/05/28","14:00","台北君悅酒店","本公司受邀參加富邦證券舉辦之富邦證券 2026 第二季投資論壇，說明本公司財務及業務相關資訊。","352920260511M003.pdf","352920260511E003.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/06/01","10:00","台北君悅酒店","本公司受邀參加HSBC舉辦之HSBC Taiwan Conference說明本公司財務及業務相關資訊。","352920260525M001.pdf","352920260525E001.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/06/03 至 115/06/04","10:00","W Hotel Taipei","本公司受邀參加Citi舉辦之Citi 2026 Taiwan Conference說明本公司財務及業務相關資訊。","352920260525M002.pdf","352920260525E002.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/02/11","16:00","線上法說會","本公司將舉辦2025年第四季線上法人說明會，說明本公司財務及業務相關資訊。","352920260223M001.pdf","352920260223E001.pdf","https://www.ememory.com.tw/en-US/Investor/IR_Events",同步收看網址：:https://www.itvcloud.org/Investor/Live/index/ememory/ 法說會影音連結資訊:https://www.ememory.com.tw/en-US/Investor/IR_Events ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/04/14 至 115/04/16","09:00","Island Shangri-La Hotel Hong Kong","本公司受邀參加HSBC舉辦之HSBC Global Summit 2026說明本公司財務及業務相關資訊。","352920260408M001.pdf","352920260408E001.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/05/08","16:00","線上法說會","本公司將舉辦2026年第一季線上法人說明會，說明本公司財務及業務相關資訊。","352920260508M001.pdf","352920260508E001.pdf","https://www.ememory.com.tw/en-US/Investor/IR_Events",同步收看網址：:https://www.itvcloud.org/Investor/Live/index/ememory/ 法說會影音連結資訊:https://www.ememory.com.tw/en-US/Investor/IR_Events ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/03/09 至 115/03/10","13:00","台北遠東香格里拉","本公司受邀參加Citi舉辦之2026 March Corporate Day，說明本公司財務及業務相關資訊。","352920260305M001.pdf","352920260305E001.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/03/11","10:00","台北君悅酒店","本公司受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference，說明本公司財務及業務相關資訊。","352920260305M002.pdf","352920260305E002.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/03/12","14:35","台北遠東香格里拉","本公司受邀參加國泰證券舉辦之2026第一季產業論壇，說明本公司財務及業務相關資訊。","352920260305M003.pdf","352920260305E003.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/03/17 至 115/03/19","13:00","台北君悅酒店","本公司受邀參加BofA舉辦之2026 BofA Asia Tech Conference，說明本公司財務及業務相關資訊。","352920260305M004.pdf","352920260305E004.pdf","","","會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3529","力旺","115/03/26","14:00","櫃買中心11樓多功能資訊媒體區(地址:台北市中正區羅斯福路二段100號11樓)","本公司受邀參加櫃買中心舉辦之115年第1次(114Q4財報)法說會 ，說明本公司財務及業務相關資訊。","352920260305M005.pdf","352920260305E005.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=O5rGLD6gAB8 ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3546","宇峻","115/05/15","14:00","本公司休閒活動中心（新北市中和區建八路２號１６樓之５）","無","354620260515M001.pdf","354620260515E001.pdf","https://www.userjoy.com.tw/investor/investor_shareholder_04.aspx",法說會影音連結資訊:https://mydownload.uj.com.tw/webimage/USERJOY/20260515_conference.MP4 ,"無","查詢"
"3548","兆利","115/02/24","14:00","台北市松山區南京東路五段188號
(國票綜合證券15樓會議室)","本公司受邀參加國票綜合證券舉辦之法人座談會
，說明本公司營運概況。","354820260224M001.pdf","354820260224E001.pdf","https://www.jarlly.com/","","無","查詢"
"3552","同致","115/04/27","15:00","Webex線上舉辦","本公司受邀參加國泰證券舉辦之線上法說會，說明本公司114第4季營運成果","355220260427M001.pdf","355220260427E001.pdf","https://www.tungthih.com.tw/investor02.php",法說會影音連結資訊:https://drive.google.com/drive/folders/1ZRKSNaQZsO33D9pH3tUzBLiAT60i-2lD?usp=sharing ,"報名請洽國泰法人部 vani.chen@cathaysec.com.tw","查詢"
"3556","禾瑞亞","115/05/14","14:30","線上法說會","本公司受邀參加兆豐證券於民國115年05月14日舉辦之線上法人說明會，向投資人說明民國115年第1季營運概況。","355620260514M001.pdf","355620260514E001.pdf","",中文影音檔網址:3556_10_20260514_ch.mp4 ,"無。","查詢"
"3558","神準","115/03/20","14:50","櫃買中心11樓多功能資訊媒體區(台北市羅斯福路二段100號11樓)","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，會中將就公司之最近期財務業務情形進行說明。","355820260320M001.pdf","355820260320E001.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=SivftTe_mms ,"無。","查詢"
"3570","大塚","115/03/27","14:00","線上直播","本公司受邀參加永豐金證券舉辦之線上法人說明會，說明本公司營運概況及財務業務資訊。","357020260327M001.pdf","357020260327E001.pdf","https://www.oitc.com.tw/investors/%E8%82%A1%E6%9D%B1%E5%B0%88%E5%8D%80/11",法說會影音連結資訊:https://www.youtube.com/watch?v=t44twpo6sx8 ,"會議簡報等資料將依規定於期限前揭露於公開資訊觀測站。","查詢"
"3577","泓格","115/05/26","14:30","新&#12149;縣湖&#12061;鄉光復北路111號(本公司&#12032;樓會議室)","說明公司財務及業務相關資訊","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.icpdas.com/tw/investor_relations/law_briefing.php",法說會影音連結資訊:未輸 ,"無","查詢"
"3587","閎康","115/04/15","14:30","元大金融廣場3樓D廳(台北市仁愛路三段157號)","本公司受邀參加元大證券所舉辦之法人說明會，說明營運概況。","358720260415M001.pdf","358720260415E001.pdf","https://www.matek.com/zh-TW/institutional-investor-conferences/index",法說會影音連結資訊:https://www.youtube.com/watch?v=1rcM681gLCU ,"無","查詢"
"3611","鼎翰","115/03/31","14:00","台北市松山區南京東路五段188號15樓","本公司受邀參加國票綜合證券法人說明會，說明本公司之財務業務概況。","361120260331M002.pdf","361120260331E002.pdf","https://apac.tscprinters.com/zh-TW/%E6%B3%95%E8%AA%AA%E6%9C%83",中文影音檔網址:3611_29_20260331_ch.MP4 ,"報名請洽國票綜合證券 馬小姐 Email:A25101@ibfs.com.tw","查詢"
"3624","光頡","115/05/11","14:00","台北市松山區復興北路99號2樓(&#29319;亞商務暨會議中心)","本公司受邀參加中國信託證券舉辦之法說會","362420260508M001.pdf","362420260508E001.pdf","https://www.viking.com.tw/zh-TW/investors/Investors-T0301.html",中文影音檔網址:3624_6_20260511_ch.mp4 ,"無。","查詢"
"3646","艾恩特","115/05/18","14:00","線上法說會","說明本公司115年第1季財務及業務相關資訊。","364620260518M001.pdf","364620260518E001.pdf","",同步收看網址：:https://www.youtube.com/@%E8%89%BE%E6%81%A9%E7%89%B9/streams 法說會影音連結資訊:https://www.youtube.com/@%E8%89%BE%E6%81%A9%E7%89%B9/streams ,"無","查詢"
"3680","家登","115/03/12","14:50","台北花園大酒店國際廳(地址:台北市中正區中華路二段1號2樓)","本公司受邀參加證券櫃檯買賣中心所舉辦之業績發表會，說明公司營運成果及未來展望。","368020260311M002.pdf","368020260311E002.pdf","https://www.gudeng.com/Page?itemid=46&amp;mid=88",法說會影音連結資訊:https://www.youtube.com/watch?v=hxe0jFT6Oao ,"無。","查詢"
"4105","東洋","115/03/25","14:30","線上法說會","本公司受邀參加富邦證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","410520260325M001.pdf","410520260325E001.pdf","https://www.tty.com.tw",法說會影音連結資訊:https://ch.tty.com.tw/ec99/rwd1181/Category.asp?category_id=67 ,"無。","查詢"
"4105","東洋","115/05/27","14:30","線上法說會","本公司受邀參加凱基證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.tty.com.tw","","無。","查詢"
"4107","邦特","115/05/18","14:00","線上法說會","公告本公司受邀參加永豐金證券舉辦之法說會議","410720260515M001.pdf","410720260515E001.pdf","",中文影音檔網址:4107_18_20260518_ch.mp4 ,"Webex視訊會議 會議ID：2517 748 2414 密碼：4107","查詢"
"4114","健喬","115/03/12","14:30","KGI凱基證券總部大樓
(台北市明水路700號12樓)","本公司受邀參加說明公司概況及未來發展。","411420260312M001.pdf","411420260312E001.pdf","",中文影音檔網址:4114_26_20260312_ch.mp4 ,"無","查詢"
"4120","友華","115/03/25","14:00","Teams 線上直播：
https://reurl.cc/A9KVz8","本公司召開線上法人說明會，會中將介紹本公司之財務及營運現況及未來展望","412020260325M001.pdf","412020260325E001.pdf","",中文影音檔網址:4120_18_20260325_ch.mp4 ,"提問需求請寄至投資人關係信箱oep@mail.oep.com.tw，本公司將於會後安排專人回覆","查詢"
"4123","晟德","115/05/22","10:00","晶華國際酒店
(台北市中山北路二段39巷3號4樓)","本公司受邀參加華南永昌證券舉辦之產業趨勢暨企業論壇，說明公司營運成果及未來展望","412320260521M001.pdf","412320260521E001.pdf","https://www.centerlab.com.tw/investor/shareholder_service/seminar","","無","查詢"
"4123","晟德","115/05/29","15:15","台北君悅酒店
(台北市信義區松壽路2號3樓)","本公司受邀參加統一證券舉辦之全球展望夏季投資論壇，說明公司營運成果及未來展望","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.centerlab.com.tw/investor/shareholder_service/seminar","","無","查詢"
"4123","晟德","115/05/15","14:30","元大金融廣場-3樓A廳
(台北市仁愛路三段157號)","本公司受邀參加元大證券舉辦之聯合法說會，說明公司營運成果及未來展望","412320260515M001.pdf","412320260515E001.pdf","https://www.centerlab.com.tw/investor/shareholder_service/seminar",中文影音檔網址:4123_22_20260515_ch.mp4 ,"無","查詢"
"4126","太醫","115/03/26","14:50","櫃買中心11樓多功能資訊媒體區(台北市中正區羅斯福路二段100號11樓)","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，會中本公司將就已公開發布之114年財務數字、經營績效等相關資訊進行說明。","412620260325M001.pdf","412620260325E001.pdf","https://www.pahsco.com.tw/",法說會影音連結資訊:https://www.youtube.com/watch?v=uCpXMeSDQ7M ,"無","查詢"
"4129","聯合","115/05/20","14:00","櫃買中心11樓多功能資訊媒體區
(地址:台北市中正區羅斯福路二段100號11樓)","受邀參加財團法人中華民國證券櫃檯買賣中心舉辦
之業績發表會，說明公司目前營運及未來展望。","412920260520M001.pdf","412920260520E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/",同步收看網址：:https://www.tpex.org.tw/zh-tw/live.html 法說會影音連結資訊:https://www.youtube.com/watch?v=-mcz8ekjLyo ,"無","查詢"
"4138","曜亞","115/03/26","15:40","線上法人說明會","本公司受統一證券邀請舉辦線上法人說明會","413820260326M001.pdf","413820260326E001.pdf","https://www.dmttw.com.tw/投資人專區/財務資訊/法說會/",中文影音檔網址:4138_18_20260326_ch.mp4 ,"無","查詢"
"4147","中裕","115/02/10","10:50","台北市中山區中山北路二段39巷3號 (台北晶華酒店)","本公司受邀參加J.P.Morgan舉辦之Healthcare Conference Taipei 2026法人說明會","414720260209M001.pdf","414720260209E001.pdf","https://www.taimedbiologics.com/",英文影音檔網址:4147_70_20260210_en.mp3 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4147","中裕","115/01/07","14:30","台北市敦化南路二段97號11樓(元富證券教育訓練中心)","本公司受邀參加元富證券舉辦之生技產業法人說明會","414720260107M001.pdf","414720260107E001.pdf","https://www.taimedbiologics.com/",中文影音檔網址:4147_69_20260107_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4147","中裕","115/04/14 至 115/04/15","14:00","The Fullerton Hotel, Singapore","本公司受邀參加寬量國際主辦之「19th QIC CEO Week」，說明本公司之營運概況、財務及業務相關資訊","414720260209M001.pdf","414720260209E001.pdf","https://www.taimedbiologics.com/","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4162","智擎","115/03/09","14:00","線上會議","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220260309M001.pdf","416220260309E001.pdf","https://www.pharmaengine.com",中文影音檔網址:4162_63_20260309_ch.mp4 ,"無","查詢"
"4162","智擎","115/05/07","14:00","線上會議","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220260507M001.pdf","416220260507E001.pdf","https://www.pharmaengine.com/",中文影音檔網址:4162_64_20260507_ch.mp4 ,"無","查詢"
"4163","鐿鈦","115/05/14","14:30","線上法人說明會","本公司受邀參加台新證券舉辦之線上法人說明會
報名連結：https://www.tssco.com.tw/earnings_call_registrations_settings/earnings_call_registrations_settings/327","416320260513M001.pdf","416320260513E001.pdf","http://www.intai.com.tw/",法說會影音連結資訊:http://ir.intai.com.tw/?act=briefing&cmd=detail&ad_id=20260513001 ,"無","查詢"
"4166","友霖","115/04/28","14:00","Teams 線上直播：https://reurl.cc/qpVX40","本公司召開線上法人說明會，會中將介紹本公司之財務及營運現況及未來展望","416620260428M001.pdf","416620260428E001.pdf","",中文影音檔網址:4166_4_20260428_ch.mp4 ,"提問需求請寄至投資人關係信箱op@oppharma.com，本公司將於會後安排專人回覆。","查詢"
"4173","久裕","115/03/26","15:00","線上法說會","本公司受統一證券邀請舉辦線上公開法人說明會","417320260326M001.pdf","417320260326E001.pdf","https://www.arich.com.tw/stockholder.php?type=1",中文影音檔網址:4173_17_20260326_ch.mp4 ,"無","查詢"
"4175","杏一","115/04/30","14:30","線上法人說明會","本公司受邀參加永豐證券舉辦之線上法人說明會","417520260430M002.pdf","417520260430E002.pdf","https://www.medfirst.com.tw/",中文影音檔網址:4175_30_20260430_ch.mp4 ,"無","查詢"
"4303","信立","115/04/15","14:00","集思北科大會議中心(台北市大安區忠孝東路三段1號2樓)","本公司受邀參加凱基證券與IR Trust共同舉辦之「2026新高點&#12539;新思維投資論壇」。","430320260415M001.pdf","430320260415E001.pdf","https://www.hsinli.com.tw/gov_info",法說會影音連結資訊:https://youtu.be/-Vv__D4m1H4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4442","竣邦-KY","115/05/20","14:00","台北市大安區仁愛路四段169號15樓","本公司受邀參加富邦證券舉辦之法人說明會，說明本公司115年第一季營運概況及未來展望。","444220260520M001.pdf","444220260520E001.pdf","https://www.jb-group.com.tw/投資人活動及簡報",法說會影音連結資訊:https://www.youtube.com/watch?v=OC1P792OjuY ,"無。","查詢"
"4442","竣邦-KY","115/03/18","14:30","台北市中山區建國北路一段96號B1會議室","本公司受邀參加台新綜合證券舉辦之法人說明會，說明本公司114年度營運概況及未來展望。","444220260318M001.pdf","444220260318E001.pdf","https://www.jb-group.com.tw/投資人活動及簡報",法說會影音連結資訊:https://www.youtube.com/watch?v=cDGv_Stm8qI ,"無。","查詢"
"4442","竣邦-KY","115/03/25","14:50","櫃買中心11樓多功能資訊媒體區 
(地址:台北市中正區羅斯福路二段100號11樓)","本公司受櫃買中心邀請參加「櫃買市場業績發表會」，
說明本公司114年度營運概況及未來展望。","444220260325M001.pdf","444220260325E001.pdf","https://www.jb-group.com.tw/投資人活動及簡報",法說會影音連結資訊:https://vimeo.com/1176849550 ,"無。","查詢"
"4534","慶騰","115/03/04","11:15","台北君悅酒店(台北市信義區松壽路2號3樓)","受邀參加統一證券舉辦之2026Q1全球展望春季投資論壇","453420260303M001.pdf","453420260303E001.pdf","https://www.trinity-ptc.com/c-investment-7.html",中文影音檔網址:4534_5_20260304_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4541","晟田","115/03/17","11:00","台北市長安東路一段22號7F","本公司受邀參加第一金證券舉辦之法&#12040;說明會，說明營運成果及營運展望","454120260317M001.pdf","454120260317E001.pdf","",中文影音檔網址:4541_46_20260317_ch.mp4 ,"無。","查詢"
"4541","晟田","115/05/12","11:00","台北市松&#12077;區南京東路五段188號15樓","本公司受邀參加國票證券舉辦之法&#12040;說明會，說明營運成果及營運展望","454120260511M001.pdf","454120260511E001.pdf","",中文影音檔網址:4541_47_20260512_ch.MP4 ,"無。","查詢"
"4554","橙的","115/04/14","14:30","台北市民生東路四段54號4樓(華南永昌證券4F會議室)","本公司受邀參加華南永昌證券舉辦實體法人說明會，就本公司近期財務及業務相關資訊做說明。","455420260414M001.pdf","455420260414E001.pdf","",中文影音檔網址:4554_22_20260414_ch.mp4 ,"無。","查詢"
"4743","合一","115/01/16","01:30","The Westin St. Francis.San Francisco,CA 舊金山聯合廣場聖弗朗西斯威斯汀酒店","本公司受邀參加J.P. Morgan舉辦之第44屆Healthcare Conference(簡報時間為當地115年1月15日上午9點30分)，會中將說明本公司經營績效、營運現況及未來展望等。","474320260115M001.pdf","474320260115E001.pdf","https://www.onenessbio.com/",英文影音檔網址:4743_60_20260116_en.mp4 ,"簡報資料將依規定公告於公開資訊觀測站。","查詢"
"4743","合一","115/04/29","15:00","線上法說會","說明本公司重要新藥研發進度與營運現況。連結https://pse.is/8xz4cd","474320260429M001.pdf","474320260429E001.pdf","https://onenessbio.com/",中文影音檔網址:4743_61_20260429_ch.mp4 ,"簡報資料將依規定公告於公開資訊觀測站；法說會Q&amp;A將於會後公開於合一官網。","查詢"
"4749","新應材","115/03/12","14:00","台北花園大酒店2樓國際廳","本公司受邀參加櫃買中心舉辦之櫃買市場業績發表會，說明本公司之營運概況","474920260311M001.pdf","474920260311E001.pdf","https://www.aemc.com.tw/investors/shareholder/236/#content",法說會影音連結資訊:https://www.youtube.com/live/j_24VERowh4 ,"無","查詢"
"4749","新應材","115/03/13","09:00","台北君悅酒店","本公司受邀參加J.P. Morgan舉辦之Taiwan CEO-CFO Conference，說明本公司之營運概況","474920260311M002.pdf","474920260311E002.pdf","https://www.aemc.com.tw/investors/shareholder/236/#content","","無","查詢"
"4749","新應材","115/03/17 至 115/03/18","11:00","台北君悅酒店","本公司受邀參加美林證券舉辦之2026 Asia Tech Conference，說明本公司之營運概況","474920260311M003.pdf","474920260311E003.pdf","https://www.aemc.com.tw/investors/shareholder/236/#content","","無","查詢"
"4749","新應材","115/05/26","14:00","台北晶華酒店","本公司受邀參加台新證券舉辦之第二季全球投資論壇，說明本公司之營運概況","474920260525M001.pdf","474920260525E001.pdf","https://www.aemc.com.tw/investors/shareholder/236/#content","","無","查詢"
"4749","新應材","115/05/28","13:30","台北遠東香格里拉","本公司受邀參加富邦證券與Jefferies舉辦之Jefferies Q2 Tech Tour 2026，說明本公司之營運概況","474920260525M002.pdf","474920260525E002.pdf","https://www.aemc.com.tw/investors/shareholder/236/#content","","無","查詢"
"4749","新應材","115/05/29","11:30","台北文華東方酒店","本公司受邀參加Morgan Stanley舉辦之Asia AI Summit 2026，說明本公司之營運概況","內容檔案於會前非交易時間公告於公開資訊觀測站","內容檔案於會前非交易時間公告於公開資訊觀測站","https://www.aemc.com.tw/investors/shareholder/236/#content","","無","查詢"
"4772","台特化","115/03/31","14:00","國泰綜合證券忠孝分公司(地址：台北市大安區忠孝東路四段219號5樓)","本公司受邀參加國泰綜合證券舉辦之法人說明會","477220260330M001.pdf","477220260330E001.pdf","https://www.tscs.com.tw/category/activity-message","","無","查詢"
"4908","前鼎","115/04/17","14:30","線上","本公司受邀參加永豐金證券舉辦之線上法人座談會，就公司營運概況向投資機構做說明。","490820260417M001.pdf","490820260417E001.pdf","",中文影音檔網址:4908_5_20260417_ch.mp4 ,"無","查詢"
"4951","精拓科","115/03/04","14:30","新竹縣竹北市台元二街10號7樓(本公司會議室)","公司簡介與營運狀況說明。
報名連結：https://forms.gle/xBvHqoexc2cioWNJ9","495120260304M001.pdf","495120260304E001.pdf","https://www.fintek.com.tw/index.php/zh-tw/mnu-investors#sppb-tab1-4",法說會影音連結資訊:https://www.youtube.com/watch?v=ciYAvghfma4 ,"因法說會時間有限，欲參加者請先報名。","查詢"
"4953","緯軟","115/05/07","14:30","新北市汐止區新台五路一段93號32樓","本公司受兆豐證券邀請，參加其舉辦之法人說明會，說明本公司115Q1財務及營運狀況","495320260507M001.pdf","495320260507E001.pdf","https://www.wits.com/tw/investor/investor-relations/#investor-conference","","無","查詢"
"4953","緯軟","115/03/12","15:00","WEBEX線上法人說明會","本公司受凱基證券邀請，參加其舉辦之線上法人說明會，說明本公司114Q4財務及營運狀況","495320260312M001.pdf","495320260312E001.pdf","https://www.wits.com/tw/investor/investor-relations/#investor-conference",法說會影音連結資訊:https://www.wits.com/tw/investor/investor-relations/#investor-conference ,"無","查詢"
"4966","譜瑞-KY","115/05/26","09:00","香港四季酒店 (香港中環金融街8號)","公告本公司於民國115年05月26日受邀參加瑞銀集團於香港四季酒店舉辦之Asian Investment 
Conference 2026，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。
簡報資料請參閱台灣公開資訊觀測站(http://mops.twse.com.tw)。","496620260521M001.pdf","496620260521E001.pdf","","","無。","查詢"
"4966","譜瑞-KY","115/05/29","09:30","台北文華東方酒店(10548 台北市松山區敦化北路158號)","公告本公司於民國115年5月29日受邀參加摩根士丹利證券於台北文華東方酒店舉辦之Asia 
AI Summit 2026，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。
簡報資料請參閱台灣公開資訊觀測站(http://mops.twse.com.tw)。","496620260521M002.pdf","496620260521E002.pdf","","","無。","查詢"
"4966","譜瑞-KY","115/02/10","14:00","線上法說會","譜瑞科技股份有限公司(股票代號: 4966) 西元2025年第四季線上法人說明會
將於西元2026年2月10日下午2點(台北時間)舉行，有關會議大綱如下:

- 公佈公司西元2025年第四季營運成果與西元2026年第一季營運展望
- 問與答

有意參加者可透過網路連結參加線上法人說明會。欲提問之分析師或媒體請撥打下列
電話號碼參加會議。

電話法人說明會撥打號碼:
台灣: 02-3396-1191
香港: 2112-1444 (免費電話)
美國: 1-800-811-0860 (免費電話)
英國: 0800-068-8186 (免費電話)
日本: 00-531-440-156 (免費電話)
新加坡: 800-492-2072 (免費電話)
國際線: +886-2-3396-1191
電話接通後，請按密碼: 1904004#

網路直播: https://www.zucast.com/webcast/2BUDUhbx

本公司西元2025年第四季營運成果新聞稿，您可以於法人說明會前約20分鐘至公開資訊
觀測站下載。

關於譜瑞科技股份有限公司

譜瑞科技股份有限公司為一專供多種普及顯示器以及個人電腦、消費性電子產品與顯
示面板所使用之高速訊號傳輸介面標準之混和訊號IC晶片之領導供應商。譜瑞公司成立
於西元2005年為一無自有晶圓廠之半導體公司，並於西元2011年股票在台灣櫃檯買賣中
心正式掛牌交易(股票代號: 4966)。譜瑞公司的IC晶片產品組合可支援顯示產品，儲存
設備以及介面應用所使用之HDMI, DisplayPort, SATA, 與 USB 等傳輸介面規範之
IC晶片成長需求。
除了成為科技的創新者，譜瑞公司亦為產業標準制定組織之領導者與積極參與者。
Parade Technologies, Inc. 為譜瑞公司100%擁有之美國子公司，目前為視訊電子
標準協會會員(簡稱VESA)，並為視訊電子標準協會推動DisplayPort數位式視訊
介面標準之主要貢獻者。
譜瑞公司憑藉其與市場首屈一指之系統製造領導廠商之緊密合作關係，以研發能提供獨
特系統性能之IC晶片。許多譜瑞公司的裝置整合智財技術能提供優越的系統訊號整合、
先進的系統整合以及提升耗電效率。在譜瑞公司”比標準更好”的設計理念下，幾乎所有
世界領導的個人電腦製造商與顯示器供應商均有採用譜瑞公司的IC晶片於其產品中。

投資人關係: 
張祐銘 先生
ir@paradetech.com
+886.2.2627.9109","496620260210M001.pdf","496620260210E001.pdf","https://www.paradetech.com",法說會影音連結資訊:https://www.zucast.com/webcast/2BUDUhbx ,"無。","查詢"
"4966","譜瑞-KY","115/03/17 至 115/03/18","13:00","台北君悅酒店(台北市信義區松壽路2號)","公告本公司於民國115年03月17日至03月18日受邀參加香港美銀證券於台北君悅酒店舉辦之2026 Asia Tech Conference，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。簡報資料請參閱台灣公開資訊觀測站(http://mops.twse.com.tw)。","496620260316M001.pdf","496620260316E001.pdf","","","無。","查詢"
