"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"3646","艾恩特","111/09/14","14:30","線上法人說明會","說明本公司111年第2季財務及業務相關資訊。","364620220914M001.pdf","364620220914E001.pdf","",同步收看網址：:https://www.youtube.com/watch?v=Sy_LRMmc0xk 法說會影音連結資訊:https://www.youtube.com/watch?v=Sy_LRMmc0xk ,"無","查詢"
"3663","鑫科","111/12/21","15:20","富邦國際會議中心","本公司業務及財務相關資訊","366320221219M001.pdf","366320221219E001.pdf","https://reurl.cc/bGxAo3","","無","查詢"
"3664","安瑞-KY","111/04/12 至 111/04/13","08:00","線上法說會（台灣）","本公司受邀參加由臺灣證券交易所及寬量國際共同主辦
之線上法說會「11th Taiwan CEO Week」，說明本公司
之營運概況、財務及業務相關資訊。","366420220408M001.pdf","366420220408E001.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"3666","光耀","111/11/09","14:00","線上法說會","本公司受邀參加宏遠證券舉辦之線上法人說明會","366620221109M001.pdf","366620221109E001.pdf","http://www.optivtech.com/investor.php?icsn=3","","無","查詢"
"3672","康聯訊","111/10/19","14:30","線上法說會","本公司受邀參加群益金鼎證券主辦之線上法說會，說明公司營運概況及未來展望","367220221019M001.pdf","367220221019E001.pdf","www.ctsystem.com","","法人說明會開會後會將相關簡報資料輸入公開資續觀測站。","查詢"
"3675","德微","111/08/05","14:30","台北市大安區建國南路二段231號","本公司受邀參加凱基證券法人部舉辦之法人交流會，說明本公司營運概況。","367520220804M001.pdf","367520220804E001.pdf","","","無","查詢"
"3675","德微","111/12/07","14:35","台北晶華酒店(台北市中山區中山北路二段39巷3號)","本公司將於12/7受邀參加2022年第四季國泰證券產業論壇，說明本公司營運概況。","367520221207M001.pdf","367520221207E001.pdf","","","無","查詢"
"3675","德微","111/12/20","14:30","第一金證券總公司(台北市長安東路一段22號)","本公司受邀參加第一金證券法人座談會，說明本公司營運概況。","367520221207M001.pdf","367520221207E001.pdf","","","無","查詢"
"3675","德微","111/11/15","14:30","台北市松山區敦化北路100號","本公司將於111/11/15受邀參加富邦證券法人座談會，說明本公司營運概況。","367520221115M001.pdf","367520221115E001.pdf","","","無","查詢"
"3680","家登","111/07/28","15:00","櫃買中心官網線上直播","本公司受邀參加櫃買中心業績發表會","368020220728M001.pptx","368020220728E001.pptx","https://www.gudeng.com/Page?itemid=46&amp;mid=88",法說會影音連結資訊:https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw ,"線上直播連結：https://www.tpex.org.tw/web/service/conference/live.php?l=zh-tw","查詢"
"3680","家登","111/03/03","14:00","新北市土城區中央路四段二號10樓","家登精密工業2022年第一季法人說明會","368020220302M001.pdf","368020220302E001.pdf","https://www.gudeng.com/",法說會影音連結資訊:https://youtu.be/MNUxy2GOSdA ,"無。","查詢"
"3684","榮昌","111/11/08","14:30","線上法說會","本公司受邀參加群益金鼎證券主辦之線上法說會，說明公司營運概況及未來展望","368420221108M002.pdf","368420221108E002.pdf","https://www.grand-tek.com/news.aspx",中文影音檔網址:3684_6_20221108_ch.mp4 ,"簡報檔案依規定揭露於「公開資訊觀測站」","查詢"
"3685","元創精密","111/07/26","13:30","線上法說會","本公司受邀參加凱基證券與IR Trust共同舉辦之「車用零組件迎全球新能源車競賽」線上研討會","368520220726M001.pdf","368520220726E001.pdf","https://www.tradetools.com.tw","","無","查詢"
"3689","湧德","111/04/20 至 111/04/21","15:50","線上法說會","本公司受邀參加臺灣證券交易所及寬量國際共同主辦之線上法說會「11th Taiwan CEO Week」，說明本公司之營運概況、財務及業務相關資訊。","368920220419M001.pdf","368920220419E001.pdf","https://www.ude-corp.com/tw/investors/calendar","","無。","查詢"
"3691","碩禾","111/11/23","14:30","宏遠證券總公司702會議廳(台北市大安區信義路四段236號7樓)","本公司受邀參加宏遠證券舉辦之法人說明會，說明本公司營運概況。","369120221123M001.pdf","369120221123E001.pdf","http://www.gigasolar.com.tw","","無。","查詢"
"3693","營邦","111/10/19","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法人說明會","369320221019M001.pdf","369320221019E001.pdf","","","無","查詢"
"3707","漢磊","111/09/22","14:30","張榮發基金會國際會議中心1101室 (台北市中正區中山南路11 號11 樓)","公司營運成果","370720220922M001.pdf","370720220922E001.pdf","https://www.episil.com","","無","查詢"
"3709","鑫聯大投控","111/11/28","15:00","線上法人說明會","本公司受邀參加元大證券於111年11月28日舉辦之線上法人說明會，說明本公司公司簡介及111年第三季營運報告。","370920221128M001.pdf","370920221128E001.pdf","","","無","查詢"
"3709","鑫聯大投控","111/05/27","15:00","線上法人說明會","本公司受邀參加元大證券於111年5月27日舉辦之線上法人說明會，說明本公司公司簡介及111年第一季營運報告。","370920220527M001.pdf","370920220527E001.pdf","","","無","查詢"
"3713","新晶投控","111/12/22","14:30","台北市長安東路一段35號2樓","本公司受邀參加第一金證券舉辦之法人說明會","371320221222M002.pdf","371320221222E002.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4102","永日","111/10/17","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","410220221013M001.pdf","410220221013E001.pdf","https://www.yungzip.com/tw","","無。","查詢"
"4105","東洋","111/09/23","14:30","線上法說會","本公司受邀參加群益金鼎證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","410520220921M001.pdf","410520220921E001.pdf","http://www.tty.com.tw","","無。","查詢"
"4105","東洋","111/06/30","14:30","線上法說會","本公司受邀參加國泰綜合證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","410520220627M001.pdf","410520220627E001.pdf","http://www.tty.com.tw","","無。","查詢"
"4105","東洋","111/12/27","14:30","台灣東洋Brilliant會議室(台北市南港區園區街3-1號3樓)","本公司受邀參加元大證券舉辦之法人說明會，說明本公司財務及業務狀況。","410520221227M001.pdf","410520221227E001.pdf","http://www.tty.com.tw","","無。","查詢"
"4105","東洋","111/03/30","14:00","線上法說會","本公司受邀參加富邦證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","410520220328M001.pdf","410520220328E001.pdf","http://www.tty.com.tw","","無。","查詢"
"4107","邦特","111/06/10","14:40","線上法說會","公告本公司受邀參加中國信託證券舉辦之線上法說會","410720220609M001.pptx","410720220609E001.pptx","","","無","查詢"
"4107","邦特","111/09/26","15:00","線上法說會","公告本公司受邀參加富邦證券舉辦之法說會議","410720220923M001.pptx","410720220923E001.pptx","","","無","查詢"
"4109","加捷生醫","111/11/17","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀營運狀況。","410920221116M001.pptx","410920221116E001.pptx","https://www.jiajiebio.com/ability5","","無。","查詢"
"4111","濟生","111/11/22","14:00","線上法說會","本公司受邀參加元大證券舉辦之產業座談會，報告本公司營運狀況。","411120221122M001.pdf","411120221122E001.pdf","http://www.cscp.com.tw","","無。","查詢"
"4113","聯上","111/08/24","14:00","大眾財經大樓
(地址：高雄市前鎮區中山二路2號九樓之一)","公司簡介、營業模式及經營實績與未來發展等。","411320220824M001.pdf","411320220824E001.pdf","","","本公司係受台新綜合證券股份有限公司邀請出席聯合法人說明會。","查詢"
"4114","健喬","111/06/07","15:00","線上法說會","本公司受邀參加第一金證券舉辦之台股線上論壇，會中就本公司已公開發布之營運及財務業務狀況向投資人說明。","411420220617M001.pdf","411420220617E001.pdf","",法說會影音連結資訊:https://firstsec.webex.com/firstsec-tc/j.php?MTID=m4c5052cda474d028341c27cfe964c34b ,"無","查詢"
"4114","健喬","111/08/18","14:30","國票綜合證券(301會議室)
(台北市中山區樂群三路128號3樓)","本公司受邀參加國票綜合證券法人說明會，說明本公司之營運概況。","411420220817M001.pdf","411420220817E001.pdf","","","無","查詢"
"4114","健喬","111/11/17","14:00","櫃買中心官網線上直播 https://www.tpex.org.tw","本公司受邀參加櫃買中心於111年11月17日舉辦之業績發表會，會中本公司就已公開發佈之財務數字、經營績效等相關資訊進行說明。","411420221116M001.pdf","411420221116E001.pdf","","","無","查詢"
"4114","健喬","111/11/22","14:30","國票綜合證券(多功能會議室) (台北市中山區樂群三路128號3樓)","本公司受邀參加國票綜合證券法人說明會，說明本公司之營運概況。","411420221122M001.pdf","411420221122E001.pdf","","","無","查詢"
"4116","明基醫","111/09/20","14:00","視訊系統：cisco webex","本公司受邀參加元富證券舉辦之線上法人說明會,藉此活動讓法人及投資者更瞭解公司產品現況及未來發展。","411620220920M001.pdf","411620220920E001.pdf","https://www.benqmedicaltech.com/msg/message-%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-125.html","","無","查詢"
"4120","友華","111/12/21","14:00","櫃買中心官網線上直播 https://www.tpex.org.tw","本公司召開線上法人說明會，會中將介紹本公司之財務及營運現況及未來展望。","412020221220M001.pptx","412020221220E001.pptx","",同步收看網址：:https://www.tpex.org.tw/web/ 法說會影音連結資訊:https://vimeo.com/783189185 ,"提問需求請寄至投資人關係信箱oep@mail.oep.com.tw，本公司將於會後安排專人回覆。","查詢"
"4121","優盛","111/11/29","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","412120221129M001.pdf","412120221129E001.pdf","https://www.rossmax.com/en","","無。","查詢"
"4123","晟德","111/11/10","14:00","台北遠東香格里拉B1怡東園
(台北市大安區敦化南路二段201號)","受元富證券邀請召開法人說明會，說明公司營運成果及未來展望。","412320221110M001.pdf","412320221110E001.pdf","http://www.centerlab.com.tw","","無","查詢"
"4126","太醫","111/09/22","10:20","線上法說會","本公司受邀參加由臺灣證券交易所及寬量國際共同主辦之線上法說會「12th Taiwan CEO Week」，會中本公司將就已公開發布之財務數字、經營績效等相關資訊進行說明。","412620220921M001.pdf","412620220921E001.pdf","http://www.pahsco.com.tw/","","無","查詢"
"4126","太醫","111/03/29","14:00","櫃買中心官網線上直播","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，會中本公司將就已公開發布之110年第4季財務數字、經營績效等相關資訊進行說明。","412620220328M001.pdf","412620220328E001.pdf","http://www.pahsco.com.tw/","","本公司開始時間為16:00","查詢"
"4126","太醫","111/11/17","15:00","櫃買中心官網線上直播","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，會中本公司將就已公開發布之111年第3季財務數字、經營績效等相關資訊進行說明。","412620221115M001.pdf","412620221115E001.pdf","https://www.pahsco.com.tw/",法說會影音連結資訊:https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw ,"無","查詢"
"4127","天良","111/11/25","14:30","台北市建國北路一段96號12樓(台証大樓)","公司簡介及營運報告","412720221125M001.pdf","412720221125E001.pdf","https://www.tlb.com.tw/%e6%b3%95%e4%ba%ba%e8%aa%aa%e6%98%8e%e6%9c%83/","","無","查詢"
"4128","中天","111/12/29","15:00","線上法說會","說明本公司經營績效、營運現況及未來展望等。連結網址https://reurl.cc/OqZ7O9","412820230103M001.pdf","412820230103E001.pdf","https://reurl.cc/OqZ7O9",中文影音檔網址:4128_20_20221229_ch.mp4 ,"簡報資料將依規定公告於公開資訊觀測站。","查詢"
"4129","聯合","111/11/18","14:30","線上法說會","本公司受邀參加凱基證券所舉辦之線上法人說明會，針對本公司營運概況及未來展望做說明。","412920221118M001.pdf","412920221118E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/","","無","查詢"
"4130","健亞","111/10/20","14:00","視訊系統:cisco webex","本公司受邀參加元富證券主辦之線上法說會，說明公司營運概況及未來展望。","413020221020M001.pdf","413020221020E001.pdf","http://www.genovate-bio.com","","相關簡報資料將於法人說明會後輸入公開資訊觀測站。","查詢"
"4131","浩泰","111/12/14","14:00","苗栗縣竹南鎮科中路31號","公司營運現況及未來展望","413120221214M001.pdf","413120221214E001.pdf","https://www.bio-drchip.com.tw/investor9.php",法說會影音連結資訊:http://www.bio-drchip.com.tw/data/meetdata/2022%E6%99%B6%E5%AE%87%E6%B3%95%E8%AA%AA%E6%9C%83.MOD 公司影音連結網址:https://www.bio-drchip.com.tw/investor9.php ,"簡報資料將於規定時限內上傳公開資訊觀測站，請至公開資訊觀測站之法說會項目下查詢。","查詢"
"4138","曜亞","111/04/28","15:40","線上法說會","本公司受統一證券邀請舉辦線上法人說明會","413820220428M001.pdf","413820220428E001.pdf","https://www.dmttw.com.tw/2022/04/25/%e6%b3%95%e4%ba%ba%e8%aa%aa%e6%98%8e%e6%9c%83-2022-04-28/","","無","查詢"
"4138","曜亞","111/09/27","15:00","線上法說會","本公司受統一證券邀請舉辦線上法人說明會","413820220927M001.pdf","413820220927E001.pdf","https://www.dmttw.com.tw/2022/09/20/%e6%b3%95%e4%ba%ba%e8%aa%aa%e6%98%8e%e6%9c%83-2022-09-27/","","無","查詢"
"4139","馬光-KY","111/09/14","14:30","國票金控大樓3樓-301會議室
(台北市中山區樂群三路128號三樓)","本公司受邀參加國票綜合證券舉辦之法人說明會","413920220914M001.pdf","413920220914E001.pdf","","","無","查詢"
"4147","中裕","111/02/14 至 111/02/18","09:10","線上法說會","本公司受邀參加寬量國際舉辦之外資法說會醫療保健論壇「QIC Healthcare Forum」","414720220211M001.pptx","414720220211E001.pptx","http://www.taimedbiologics.com/","","無","查詢"
"4147","中裕","111/09/23","09:10","線上法說會","本公司受邀參加由寬量國際共同主辦之線上法說會「12th Taiwan CEO Week on Air」","414720220921M002.pptx","414720220921E002.pptx","","","無","查詢"
"4153","鈺緯","111/12/02","15:00","台北市民生東路四段54號4樓(華南永昌證券)","公司營運概況說明","415320221202M001.pdf","415320221202E001.pdf","http://www.diva.com.tw/zh-tw/investor/index/7","","無","查詢"
"4154","樂威科-KY","111/12/02","14:30","國票綜合證券(股)公司(台北市中山區樂群三路128號3樓)","說明本公司111年財務及營運展望報告","415420230601M001.pdf","415420230601E001.pdf","https://www.raku-tec.com.tw/","","簡報內容於當日會後公告於公開資訊觀測站","查詢"
"4157","太景*-KY","111/11/24","14:30","線上法人說明會","本公司受邀參加元大證券舉辦之線上法人說明會","415720221124M001.pdf","415720221124E001.pdf","https://www.taigenbiotech.com/tw/shareholder/conference","","無","查詢"
"4160","訊聯基因","111/11/22","15:00","櫃買中心官網線上直播","受邀參加證券櫃檯買賣中心舉辦之線上直播「業績發表會」，說明本公司財務及業務相關資訊。","416020221122M001.pdf","416020221122E001.pdf","https://www.gga.asia/tc/Overview/Investors/about_news_detail/25",法說會影音連結資訊:https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw ,"無","查詢"
"4161","聿新科","111/12/07","14:00","福邦證券股份有限公司 (地址：新竹縣竹北市光明五街210號4樓)","本公司受邀參加福邦證券舉辦之法人說明會，就公司簡介、營運概況等事項進行說明。","416120221206M001.pdf","416120221206E001.pdf","http://www.bioptik.com.tw","","無","查詢"
"4162","智擎","111/07/27","14:00","線上法說會","本公司受邀參加國泰證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220220727M001.pdf","416220220727E001.pdf","http://www.pharmaengine.com","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4162","智擎","111/05/03","14:00","線上法說會","本公司受邀參加國泰證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220220503M001.pdf","416220220503E001.pdf","https://www.pharmaengine.com","","無","查詢"
"4162","智擎","111/10/28","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，說明本公司營運狀況與展望。","416220221028M001.pdf","416220221028E001.pdf","https://www.pharmaengine.com","","無","查詢"
"4162","智擎","111/03/10","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220220310M001.pdf","416220220310E001.pdf","https://www.pharmaengine.com","","無","查詢"
"4162","智擎","111/02/15 至 111/02/18","08:00","線上會議","本公司於民國111年2月15日至2月18日參加QIC寬量資本舉辦之生技產業論壇QIC Healthcare Forum 2022，說明本公司財務及業務相關資訊。","416220220214M001.pptx","416220220214E001.pptx","https://www.pharmaengine.com","","無","查詢"
"4163","鐿鈦","111/08/18","14:00","採Webex線上會議方式","本公司受邀參加凱基證券舉辦之線上法說會","416320220817M001.pdf","416320220817E001.pdf","http://www.intai.com.tw/","","報名相關資訊請洽凱基證券倪小姐，電話：(02)2181-8014。","查詢"
"4163","鐿鈦","111/12/14","14:00","採Webex線上會議方式","本公司受邀參加富邦證券舉辦之線上法人說明會","416320221213M001.pdf","416320221213E001.pdf","http://www.intai.com.tw/","","報名相關資訊請洽富邦證券法人部Fion，fion.hsieh@fubon.com。","查詢"
"4167","松瑞藥","111/11/10","15:00","線上法人說明會","本公司受邀參加台新綜合證券舉辦之線上法人說明會，會中將說明本公司經營績效及營運現況。","416720221110M001.pdf","416720221110E001.pdf","http://www.saviorlifetec.com.tw/zh/investors-8","","相關資訊請參閱公開資訊觀測站。","查詢"
"4168","醣聯","111/10/13","14:30","台新證券大樓12樓首爾&#24304;會議室
地址:台北市中山區建國北路一段96號12樓","本公司受邀參加台新綜合證券舉辦之法人說明會","416820221012M001.pdf","416820221012E001.pdf","http://www.glyconex.com.tw/index.php/zh/investors-tw/investor-conference","","無","查詢"
"4171","瑞基","111/12/21","15:30","線上法說會","本公司受邀參加元富證券舉辦之法人說明會，於線上會議說明本公司產業狀況及發展趨勢。","417120221220M001.pdf","417120221220E001.pdf","","","線上報名 https://owww.masterlink.com.tw/mlAP/UnderWrite/apply.aspx?pk=240","查詢"
"4173","久裕","111/09/27","15:40","線上法說會","本公司受統一證券邀請舉辦線上公開法人說明會","417320220927M001.pdf","417320220927E001.pdf","http://www.arich.com.tw/big/investors_05.asp","","無","查詢"
"4173","久裕","111/04/28","15:00","線上法說會","本公司受統一證券邀請舉辦線上公開法人說明會","417320220428M001.pdf","417320220428E001.pdf","http://www.arich.com.tw/big/investors_05.asp","","無","查詢"
"4174","浩鼎","111/10/12","14:30","台北文創(台北市信義區菸廠路88號)","本公司受邀參加元富證券2022台股企業日","417420221012M001.pdf","417420221012E001.pdf","https://www.obipharma.com/zh-hant/event-calendar/","","無","查詢"
"4174","浩鼎","111/02/16 至 111/02/18","14:40","線上法說會","本公司受邀參加寬量國際舉辦之醫療保健論壇「QIC Healthcare Forum」(線上)","417420220216M001.pdf","417420220216E001.pdf","http://www.obipharma.com/","","無","查詢"
"4175","杏一","111/12/22","14:00","線上法說會","本公司受邀參加國泰綜合證券線上法人說明會","417520221222M001.pdf","417520221222E001.pdf","https://www.medfirst.com.tw/","","無","查詢"
"4175","杏一","111/08/19","15:00","櫃買中心官網線上直播","本公司受邀參加櫃買中心業績發表會，就本公司財務及業務相關資訊做說明。","417520220819M001.pdf","417520220819E001.pdf","https://www.medfirst.com.tw/",同步收看網址：:https://www.tpex.org.tw/web/service/conference/live.php?l=zh-tw 法說會影音連結資訊:https://www.tpex.org.tw/web/about/news/media/media_gallery.php?l=zh-tw ,"無","查詢"
"4183","福永生技","111/12/13","14:00","福永生物科技股份有限公司（新竹科學園區新竹縣寶山鄉研發三路８號）","本公司受邀參加台新證券舉辦之法人說明會，說明本公司營運概況及未來展望。","418320221212M001.pptx","418320221212E001.pptx","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項下查閱。","查詢"
"4188","安克","111/07/19","14:00","線上法說會網路直播","本公司受凱基證券邀請，舉辦線上法說會，由經營團隊向法人及投資者說明公司研發及展業最新狀況。
安克是第一家獲美國FDA核准超音波電腦輔助診斷(CAD)創新醫材公司。以世界領先技術結合人工智慧(AI)及臨床醫師專業，已成功研發 4項FDA、CE核准的影像醫材，協助醫師做更快速及精準的診斷。「安克甲狀偵 」提供甲狀腺癌檢測，「安克呼止偵 」呼吸中止症10分鐘檢測系統，皆獲美國FDA、歐盟CE、台灣TFDA上市許可，目前已順利進入台大、秀傳、彰基、哈佛等健診並持續積極拓展國內外市場。","418820220719M001.pdf","418820220719E001.pdf","https://www.amcad.com.tw/tw/news/detail/55","","相關資訊將依規定揭露於公開資訊觀測站。","查詢"
"4192","杏國","111/08/18","14:00","國票金控總部大樓 (臺北市中山區樂群三路128號7樓會議室)","本公司受邀參加國票綜合證券舉辦之法人說明會，說明本公司之營運概況及業務相關資訊。","419220220818M001.pdf","419220220818E001.pdf","","","無","查詢"
"4192","杏國","111/04/21 至 111/04/22","14:40","線上法說會","本公司受邀參加由臺灣證券交易所及寬量國際共同主辦之線上法說會「11th Taiwan CEO Week」，說明本公司之營運概況、財務及業務相關資訊。","419220220421M001.pdf","419220220421E001.pdf","","","無。","查詢"
"4198","欣大健康","111/12/30","14:00","線上法人說明會","本公司受中國信託綜合證券邀請舉辦線上公開法人說明會","419820221230M001.pdf","419820221230E001.pdf","http://www.swissray.com/menu.php?id=28","","無","查詢"
"4205","中華食","111/09/28","14:30","線上法人說明會","本公司受邀參加統一證券舉辦之線上法人說明會","420520220927M001.pdf","420520220927E001.pdf","","","無","查詢"
"4207","環泰","111/11/24","14:30","台北市信義路4段236號7樓會議室","本公司受邀參加宏遠證券舉辦之線上法說會，說明本公司營運概況及未來展望。","420720221124M001.pdf","420720221124E001.pdf","","","無","查詢"
"4303","信立","111/12/15","14:00","線上法說會","本公司受邀參加台中銀證券舉辦之線上法人說明會，說明本公司財務概況。","430320221215M001.pdf","430320221215E001.pdf","https://www.hsinli.com.tw",法說會影音連結資訊:未輸 ,"相關資訊依規定揭露於「公開資訊觀測站」及公司網站。","查詢"
"4304","勝昱","111/12/23","14:00","本公司會議室(台北市內湖區港墘路221巷33號8樓)","說明本公司營運概況及展望","430420221223M001.pdf","430420221223E001.pdf","https://reurl.cc/58ZMl7",法說會影音連結資訊:https://reurl.cc/58ZMl7 ,"無","查詢"
"4305","世坤","111/12/06","14:00","台南市麻豆區麻口里麻豆口32之26號(本公司)","公司簡介、產業概況、營運概況及經營績效等說明","430520221206M002.pdf","430520221206E002.pdf","https://www.shihkuen.com/zh-TW/page/investor-conference.html",法說會影音連結資訊:https://youtu.be/JYI7MW0j7no ,"會議資料將於法說會後揭露於公開資訊觀測站。","查詢"
"4401","東隆興","111/10/12","10:00","線上法說會","本公司受邀參加摩根士丹利(Morgan Stanley)舉辦之
「Greater China Textile ∕ Apparel ∕ Footwear Virtual Symposium」就公司營運及財務概況做說明。","440120221011M001.pdf","440120221011E001.pdf","http://www.toungloong.com/tw/","","無","查詢"
"4402","郡都開發","111/12/21","14:30","福邦證券總公司(台北市忠孝西路1段6號7樓)","福邦證券舉辦之法人說明會,就本公司已公開之財務業務資訊作說明","440220221219M001.pptx","440220221219E001.pptx","http://www.fu-ta.com.tw","","無","查詢"
"4406","新昕纖","111/11/03","14:00","台北市大同區長安西路289號10樓之四本公司會議室","本公司111年度法人說明會","440620221102M001.pptx","440620221102E001.pptx","",中文影音檔網址:4406_1_20221103_ch.mp4 ,"無","查詢"
"4413","飛寶企業","111/08/18","14:00","報名網址：https://pse.is/4dkkul","本公司受邀參與「統一證券法人說明會」擔任「主講公司」，說明公司簡介及營運概況。","441320220818M001.pdf","441320220818E001.pdf","www.estga.com","","相關資訊於當日會後上傳","查詢"
"4413","飛寶企業","111/03/14","14:00","台北市松山區東興路8號「統一綜合證&#21173;大樓」。","本公司受邀參加「統一綜合證券法人說明會」擔任「法人說明會主講公司」，說明公司簡介及營運概況。","441320220314M001.pdf","441320220314E001.pdf","www.estga.com","","相關資訊於當日會後上傳。","查詢"
"4416","三圓","111/11/24","14:30","線上法說會","本公司受邀參加第一金證券舉辦之線上法說會","441620221124M001.pdf","441620221124E001.pdf","","","相關資訊請洽第一金證券","查詢"
"4417","金洲","111/09/01","14:30","採線上法人說明會形式進行。","本公司受邀參加凱基證券舉辦之「線上法人說明會」，向投資人說明本公司營運狀況等。","441720220901M001.pdf","441720220901E001.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4417","金洲","111/09/01","14:30","採線上法人說明會形式進行。","本公司受邀參加凱基證券舉辦之「線上法人說明會」，向投資人說明本公司營運狀況等。","441720220901M002.pdf","441720220901E002.pdf","","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4419","皇家美食","111/12/28","15:00","線上法說會","公司營運概況","441920221228M001.pptx","441920221228E001.pptx","https://www.ensureglobal.com.tw",同步收看網址：:不適用 法說會影音連結資訊:https://www.ensureglobal.com.tw/proimages/4419_1228.mp4 ,"無","查詢"
"4420","光明","111/12/13","14:30","福邦證券股份有限公司會議室(台北市忠孝西路一段6號7樓)","本公司受邀參加福邦證券舉辦之法人說明會。","442020221212M001.ppt","442020221212E001.ppt","http://www.kwangming.com/ebook/ebook02.htm","","完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4430","耀億","111/11/17","14:30","線上法說會","本公司受邀參加富邦證券舉辦之法人說明會，說明111年第三季營運概況及未來展望。","443020221117M001.pdf","443020221117E001.pdf","https://www.yaoi.com.tw/investor-earnings-conference.php","","報名請洽富邦證券法人業務部 irene.yt.lin@fubon.com","查詢"
"4432","銘旺實","111/09/30","17:00","線上法人說明會","公告本公司召開法人說明會相關資訊","443220220929M001.pdf","443220220929E001.pdf","http://www.haksport.com",法說會影音連結資訊:https://www.youtube.com/watch?v=qV5zJ8CXDGE ,"報名網址：https://forms.gle/g35CSmDGJsBRuDkz7","查詢"
"4502","健信","111/12/21","14:30","線上法說會","本公司受邀參加中國信託綜合證券股份有限公司舉辦之線上法人說明會","450220221221M001.pdf","450220221221E001.pdf","","","無","查詢"
"4503","金雨","111/12/28","14:00","線上法人說明會","本公司受邀參加永豐金證券法人說明會","450320221228M001.pdf","450320221228E001.pdf","","","無","查詢"
"4506","崇友","111/12/21","14:00","台北市南京東路5段188號15樓","本公司受邀參加國票證券舉辦之法人說明會","450620221221M001.pdf","450620221221E001.pdf","https://www.gfc.com.tw/","","無","查詢"
"4506","崇友","111/03/30","14:00","元富證券(台北市復興南路一段209號1樓)","本公司受邀參加元富證券與IR Trust舉辦之法人說明會","450620220330M001.pdf","450620220330E001.pdf","http://www.gfc.com.tw/","","無","查詢"
"4506","崇友","111/05/13","15:00","櫃買中心官網線上直播","本公司受邀參加櫃檯買賣中心舉辦線上直播方式之「業績發表會」","450620220513M001.pdf","450620220513E001.pdf","http://www.gfc.com.tw/","","無","查詢"
"4510","高鋒","111/12/13","15:30","線上法說會","受邀參加元富證券舉辦之線上法人說明會。
公司營運現況及未來展望說明。","451020221212M001.PDF","451020221212E001.PDF","","","相關資訊將依規定揭露於公開資訊觀測站。","查詢"
"4513","福裕","111/11/18","14:00","台北市忠孝東路一段85號6樓會議室","本公司受邀參加台中銀證券舉辦之法說會，說明本公司營運概況及未來展望。","451320221118M001.pptx","451320221118E001.pptx","http://doc.chevalier.com.tw:8080/share.cgi?ssid=0vDAynQ#0vDAynQ",中文影音檔網址:4513_1_20221118_ch.mp4 ,"無","查詢"
"4523","永彰","111/11/28","14:00","線上法人說明會","本公司受邀參加福邦證券舉辦之線上法人說明會，報告本公司營運、財務概況暨未來展望。","452320221128M001.pdf","452320221128E001.pdf","https://www.everbrite.com.tw/investors/article-detail/earningscall/","","欲參加者請洽福邦證券法人組 (02)2383 6888#512、516","查詢"
"4527","方方土霖","111/11/18","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","452720221115M001.pdf","452720221115E001.pdf","http://www.kuenling.com.tw/investors/corporate/","","無","查詢"
