"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"3685","元創精密","113/12/06","14:00","線上法說會","本公司受邀參加宏遠證券舉辦之線上法人說明會","368520241206M001.pdf","368520241206E001.pdf","https://www.tradetools.com.tw",法說會影音連結資訊:https://www.tradetools.com.tw/video/investor-conference-20241206.mp4 ,"法說會簡報將於當日會後上傳公開資訊觀測站及本公司網站。","查詢"
"3689","湧德","113/03/27","14:30","台北市樂群三路128號七樓(國票大樓七樓會議廳)","本公司受邀參加國票綜合證券舉辦之法人說明會，說明本公司營運概況、財務及業務相關資訊。","368920240327M001.pdf","368920240327E001.pdf","https://www.ude-corp.com/tw/investors/calendar",法說會影音連結資訊:https://youtu.be/e2IwGwFKo_U?si=arqnwBWSC3P5GNFe ,"無","查詢"
"3691","碩禾","113/09/25","14:30","宏遠證券總公司702會議廳(台北市大安區信義路四段236號7樓)","本公司受邀參加宏遠證券舉辦之法人說明會，說明本公司營運概況。","369120240925M001.pdf","369120240925E001.pdf","http://www.gigasolar.com.tw",法說會影音連結資訊:https://drive.google.com/file/d/1VoVbhVl8S_ok4U4QB5kxR5YpHvnAQiXq/view?usp=sharing ,"無。","查詢"
"3691","碩禾","113/12/31","15:30","線上法人說明會","本公司受邀參加宏遠證券舉辦之線上法人說明會","369120241231M001.pdf","369120241231E001.pdf","http://www.gigasolar.com.tw/",中文影音檔網址:3691_48_20241231_ch.mp4 ,"無。","查詢"
"3707","漢磊","113/09/11","14:30","KGI凱基證券總部大樓(台北市中山區明水路700號)","本公司受邀參加凱基證券於113年09月11日舉辦之法人說明會，說明公司營業成果及營運展望。","370720240911M001.pdf","370720240911E001.pdf","https://www.episil.com/",中文影音檔網址:3707_7_20240911_ch.mp4 ,"無","查詢"
"3709","鑫聯大投控","113/06/06","15:00","線上法說會","本公司受邀參加元大證券於113年06月06日舉辦之線上法人說明會,說明本公司公司簡介及113年第一季營運報告。","370920240606M001.pdf","370920240606E001.pdf","",中文影音檔網址:3709_5_20240606_ch.mp4 ,"無","查詢"
"3709","鑫聯大投控","113/11/27","15:00","線上法說會","本公司受邀參加元大證券於113年11月27日舉辦之線上法人說明會,說明本公司公司簡介及113年第三季營運報告。","370920241127M001.pdf","370920241127E001.pdf","",中文影音檔網址:3709_6_20241127_ch.mp4 ,"無","查詢"
"3710","連展投控","113/11/21","14:30","線上法人說明會","本公司受邀參加統一證券舉辦之線上法人說明會，報告本公司營運狀況。","371020241121M001.pdf","371020241121E001.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/16I2trwdgagD3p-eLK-lCLZsAuSzO_Rh8/view?usp=drive_link ,"簡報資料將依規定公告於公開資訊觀測站","查詢"
"3713","新晶投控","113/12/25","15:00","線上法說會","說明本公司營運概況及未來展望","371320241225M001.pdf","371320241225E001.pdf","",中文影音檔網址:3713_3_20241225_ch.mp4 ,"無","查詢"
"4102","永日","113/09/25","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","410220240923M001.pdf","410220240923E001.pdf","https://www.yungzip.com/tw",中文影音檔網址:4102_8_20240925_ch.mp4 ,"無。","查詢"
"4105","東洋","113/08/28","14:30","線上法說會","本公司受邀參加國泰證券舉辦之線上法說會，說明本公司財務及業務狀況。","410520240828M001.pdf","410520240828E001.pdf","https://www.tty.com.tw","","無","查詢"
"4105","東洋","113/03/27","14:30","線上法說會","本公司受邀參加富邦證券舉辦之線上法人說明會，說明本公司財務及業務狀況。","410520240322M001.pdf","410520240322E001.pdf","http://www.tty.com.tw",法說會影音連結資訊:https://ch.tty.com.tw/ec99/rwd1181/Category.asp?category_id=67 ,"無。","查詢"
"4105","東洋","113/11/27","14:30","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，說明本公司財務及業務狀況。","410520241127M001.pdf","410520241127E001.pdf","https://www.tty.com.tw",法說會影音連結資訊:https://ch.tty.com.tw/ec99/rwd1181/Category.asp?category_id=67 ,"無","查詢"
"4105","東洋","113/06/26","14:30","線上法說會","本公司受邀參加凱基證券舉辦之線上法說會，說明本公司財務及業務狀況。","410520240626M001.pdf","410520240626E001.pdf","https://www.tty.com.tw","","無","查詢"
"4107","邦特","113/09/24","14:00","線上法說會","公告本公司受邀參國泰證�麥|辦之法說會議","410720240923M001.pptx","410720240923E001.pptx","",中文影音檔網址:4107_15_20240924_ch.mp4 ,"Webex視訊會議 會議ID：25128916513 密碼：4107","查詢"
"4107","邦特","113/03/11","14:00","線上法說會","公告本公司受邀參加凱基證券舉辦之法說會議","410720240308M001.pptx","410720240308E001.pptx","",中文影音檔網址:4107_14_20240311_ch.mp4 ,"Webex視訊會議 會議 ID：2512 259 9324   密碼：tdSwSkmJ664","查詢"
"4109","加捷生醫","113/11/06","14:00","線上法說會","本公司受邀參加群益證券舉辦之線上法人座談會，說明公司經營績效及營運展望","410920241106M001.pdf","410920241106E001.pdf","https://www.jiajiebio.com/ability5",中文影音檔網址:4109_8_20241106_ch.mp4 ,"無。完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4111","濟生","113/11/26","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況。","411120241126M001.pdf","411120241126E001.pdf","http://www.cscp.com.tw",中文影音檔網址:4111_8_20241126_ch.mp4 ,"無。","查詢"
"4113","聯上","113/11/13","14:00","線上法說會","公司簡介、營業模式及經營實績與未來發展等。","411320241113M001.pdf","411320241113E001.pdf","https://kh.vvvvv.com.tw/",中文影音檔網址:4113_4_20241113_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4114","健喬","113/08/26","16:00","台北市中正區羅斯福路二段100號11樓","本公司受邀參加財團法人中華民國證券櫃檯買賣中心舉辦之法人說明會，說明本公司上半年財務結果及營運成果。","411420240826M001.pdf","411420240826E001.pdf","",同步收看網址：:https://www.tpex.org.tw/web/service/conference/live_detail.php?l=zh-tw&loc=1&sid=863 法說會影音連結資訊:https://vimeo.com/1002651291 ,"無","查詢"
"4116","明基醫","113/11/07","14:00","視訊系統：cisco webex","本公司受邀參加元富證券舉辦之線上法人說明會藉此活動讓
法人及投資者更瞭解公司產品現況及未來發展。","411620241107M001.pdf","411620241107E001.pdf","https://www.benqmedicaltech.com/msg/message-%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83-125.html",中文影音檔網址:4116_9_20241107_ch.mp4 ,"無","查詢"
"4120","友華","113/08/28","14:00","Teams 線上直播:https://reurl.cc/lyvnMv","本公司召開線上法人說明會，會中將介紹本公司之財務及營運現況及未來展望。","412020240827M001.pdf","412020240827E001.pdf","",同步收看網址：:https://reurl.cc/lyvnMv 法說會影音連結資訊:https://www.youtube.com/watch?v=EGd8xSBpRcs ,"提問需求請寄至投資人關係信箱oep@mail.oep.com.tw，本公司將於會後安排專人回覆。","查詢"
"4120","友華","113/12/02","14:00","Teams 線上直播: https://reurl.cc/NbrX4k","本公司召開線上法人說明會，會中將介紹本公司之財務及營運現況及未來展望。","412020241129M001.pdf","412020241129E001.pdf","",同步收看網址：:https://reurl.cc/NbrX4k 法說會影音連結資訊:https://www.youtube.com/watch?v=86Pmir9BOkw ,"提問需求請寄至投資人關係信箱oep@mail.oep.com.tw","查詢"
"4121","優盛","113/11/19","14:00","線上法說會","元大證券舉辦之線上法說會，報告本公司營運狀況。","412120241119M001.pdf","412120241119E001.pdf","https://www.rossmax.com/en/",中文影音檔網址:4121_8_20241119_ch.mp4 ,"無","查詢"
"4123","晟德","113/05/31","15:10","台北市松山區敦化北路100號(茹曦酒店)","本公司受華南永昌證券邀請參加法人說明會，說明公司營運成果及未來展望。","412320240531M001.pdf","412320240531E001.pdf","https://www.centerlab.com.tw/investor/shareholder_service/seminar",法說會影音連結資訊:https://www.youtube.com/watch?v=mEIKg_NKqxI ,"無","查詢"
"4123","晟德","113/12/23","15:30","元富證券11樓教育訓練室
(台北市敦化南路二段97號11樓)","本公司受邀參加元富證券所舉辦之法人說明會，說明公司營運成果及未來展望。","412320241224M001.pdf","412320241224E001.pdf","https://www.centerlab.com.tw/investor/shareholder_service/seminar",法說會影音連結資訊:https://www.youtube.com/watch?v=QacvCLizAxk ,"無","查詢"
"4126","太醫","113/04/09","15:00","櫃買中心11樓多功能資訊媒體區(台北市中正區羅斯福路二段100號11樓)","本公司受邀參加櫃買中心舉辦之「櫃買市場業績發表會」，會中本公司將就已公開發布之112年第4季財務數字、經營績效等相關資訊進行說明。","412620240408M001.pdf","412620240408E001.pdf","https://www.pahsco.com.tw/",法說會影音連結資訊:https://vimeo.com/932376379 ,"無","查詢"
"4126","太醫","113/10/24","14:00","台北市南京東路三段219號11樓","本公司受邀參加元大證券舉辦之法人說明會，會中本公司將就已公開發布之財務數字、經營績效等相關資訊進行說明。","412620241023M001.pdf","412620241023E001.pdf","https://www.pahsco.com.tw/",中文影音檔網址:4126_62_20241024_ch.mp4 ,"無","查詢"
"4127","天良","113/12/03","14:00","線上法說會(webex)","各位投資先進您好， 
台新證券邀請天良生物科技企業股份有限公司(股票代號：4127)擔任台新證券113/12/03(二)14:00～15:00法人說明會之主講公司，本次法人說明會由沈錫聰總經理主講，誠摯邀請各位投資先進蒞臨指導。","412720241203M001.pdf","412720241203E001.pdf","https://www.tlb.com.tw",中文影音檔網址:4127_7_20241203_ch.mp4 ,"無。","查詢"
"4128","中天","113/12/27","15:00","線上法說會","說明本公司重要新藥研發進度與營運現況。
連結網址https://reurl.cc/O5jVbg","412820241227M001.pdf","412820241227E001.pdf","https://www.twmicrobio.com/",中文影音檔網址:4128_24_20241227_ch.mp4 ,"簡報資料將依規定公告於公開資訊觀測站；法說會QA將於會後公開於中天官網。","查詢"
"4128","中天","113/07/26","15:00","線上法說會","說明本公司重要新藥研發進度與營運現況。連結網址https://reurl.cc/Ejk3Xg","412820240726M001.pdf","412820240726E001.pdf","https://www.twmicrobio.com",中文影音檔網址:4128_23_20240726_ch.mp4 ,"簡報資料將依規定公告於公開資訊觀測站；法說會QA將於會後公開於中天官網。","查詢"
"4129","聯合","113/05/17","14:30","玉山證券股份有限公司(台北市民生東路三段115號5樓)","本公司受邀參加玉山證券所舉辦之法人說明會，
針對本公司營運概況及未來展望做說明。","412920240517M001.pdf","412920240517E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/",法說會影音連結資訊:https://tw.unitedorthopedic.com/investor/corporation1/ ,"無","查詢"
"4129","聯合","113/08/20","14:30","凱基證券股份有限公司(台北市中山區明水路700號12樓)","本公司受邀參加凱基證券所舉辦之法人說明會， 針對本公司營運概況及未來展望做說明。","412920240820M001.pdf","412920240820E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/",法說會影音連結資訊:https://tw.unitedorthopedic.com/investor/corporation1/ ,"無","查詢"
"4129","聯合","113/03/19","14:30","國泰綜合證券股份有限公司(台北市大安區仁愛路四
段296號15樓第6會議室)","本公司受邀參加國泰綜合證券所舉辦之法人說明會，
針對本公司營運概況及未來展望做說明。","412920240319M001.pdf","412920240319E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/",同步收看網址：:https://cathay.webex.com/cathay/j.php?MTID=m45909ef6673bb00dd188649dee1a3f38 法說會影音連結資訊:https://tw.unitedorthopedic.com/investor/corporation1/ ,"無","查詢"
"4129","聯合","113/11/19","14:30","第一金證券(台北市中山區長安東路一段35號長安大樓2樓會議室)","本公司受邀參加第一金證券所舉辦之法人說明會，針對本公司營運概況及未來展望做說明。","412920241119M001.pdf","412920241119E001.pdf","https://tw.unitedorthopedic.com/investor/corporation1/",法說會影音連結資訊:https://tw.unitedorthopedic.com/investor/corporation1/ ,"無","查詢"
"4130","健亞","113/11/29","15:30","台北市敦化南路二段97號11樓  （敦南摩天大廈-元富證券11樓教育訓練室）","本公司受邀參加元富證券舉辦之法人說明會，說明公司營運情形暨未來展望。","413020241129M001.pdf","413020241129E001.pdf","http://www.genovate-bio.com",法說會影音連結資訊:https://youtu.be/dJdZzDbx6oc ,"無","查詢"
"4131","浩泰","113/12/25","14:00","高雄市路竹區路科一路9號","公司營運現況","413120241225M001.pdf","413120241225E001.pdf","https://www.neocore.com.tw/institutional-investor/",法說會影音連結資訊:https://www.youtube.com/watch?v=4BhoKXKG1dM ,"無。","查詢"
"4138","曜亞","113/03/27","15:40","線上法人說明會","本公司受統一證券邀請舉辦線上法人說明會","413820240327M001.pdf","413820240327E001.pdf","https://www.dmttw.com.tw/2024/03/21/%e6%b3%95%e4%ba%ba%e8%aa%aa%e6%98%8e%e6%9c%83-2024-03-27/",中文影音檔網址:4138_14_20240327_ch.mp4 ,"無","查詢"
"4138","曜亞","113/08/30","15:40","線上法人說明會","本公司受統一證券邀請舉辦線上法人說明會","413820240830M001.pdf","413820240830E001.pdf","https://www.dmttw.com.tw/投資人專區/財務資訊/法說會/",中文影音檔網址:4138_15_20240830_ch.mp4 ,"無","查詢"
"4139","馬光-KY","113/12/18","14:00","線上法人說明會","本公司受邀參加元大證券舉辦之法人說明會","413920241218M001.pdf","413920241218E001.pdf","https://mk-healthcare.com/",法說會影音連結資訊:https://mk-healthcare.com/finance?hl=zh_TW&model_name=%E6%B3%95%E4%BA%BA%E8%AA%AA%E6%98%8E%E6%9C%83 ,"本次法說會報名請洽underwriting.brk@yuanta.com","查詢"
"4147","中裕","113/10/25","14:00","台北市中山區長安東路一段22號4樓(第一金證券)","本公司受邀參加第一金證券舉辦之法人說明會","414720241026M001.pdf","414720241026E001.pdf","http://www.tmb.com.tw",法說會影音連結資訊:https://drive.google.com/file/d/1uNpU843oAisszf8itdWHR7gIMbMTpRDI/view?usp=sharing ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4147","中裕","113/09/24","14:00","台北市松山區東興路8號13樓（統一證券大樓）","本公司受邀參加統一證券舉辦之法人說明會","414720240924M001.pdf","414720240924E001.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/1CxP2oizyNNNbYjO5_JPvS7Pz8JKs-2eE/view?usp=drivesdk ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4147","中裕","113/04/09","14:30","台北市敦化南路二段97號11樓元富證券教育訓練中心","本公司接受元富證券邀請參加2024生技產業論壇","414720240410M001.pdf","414720240410E001.pdf","http://www.tmb.com.tw",法說會影音連結資訊:https://drive.google.com/drive/u/1/folders/1C6eLYqneitRQMF4uaHNW11AcRa7UCzqa ,"本次法說會歡迎所有投資人或媒體參加","查詢"
"4147","中裕","113/06/13 至 113/06/14","09:00","線上會議","本公司受邀參加寬量國際主辦之「Taiwan Healthcare Corporate Day」，向投資人說明本公司之營運概況、財務及業務相關資訊。","414720240611M001.pdf","414720240611E001.pdf","","","無","查詢"
"4153","鈺緯","113/08/16","15:00","線上會議","公司營運概況說明","415320240816M001.pdf","415320240816E001.pdf","http://www.diva.com.tw/zh-tw/investor/index/7",法說會影音連結資訊:http://www.diva.com.tw/zh-tw/investor/index/7 ,"無","查詢"
"4153","鈺緯","113/12/06","15:00","線上會議","本公司受邀參加華南永昌證券舉辦之線上法人說明會，說明公司之營運概況。","415320241206M002.PDF","415320241206E002.PDF","http://www.diva.com.tw/zh-tw/investor/index/7",法說會影音連結資訊:http://www.diva.com.tw/zh-tw/investor/index/7 ,"無","查詢"
"4154","樂威科-KY","113/08/30","15:00","台北市中山區樂群三路128號3樓302會議室 (國票金控大樓)","說明本公司113年上半年財務及營運展望報告","415420240830M001.pdf","415420240830E001.pdf","https://www.raku-tec.com.tw/",中文影音檔網址:4154_13_20240830_ch.mp4 ,"簡報內容於當日會後公告於公開資訊觀測站","查詢"
"4157","太景*-KY","113/12/04","14:30","線上法人說明會","本公司受邀參加元大證券舉辦之線上法人說明會","415720241204M002.pdf","415720241204E002.pdf","https://www.taigenbiotech.com/tw/shareholder/conference",:未輸 法說會影音連結資訊:https://youtu.be/op-51-ErlgE ,"無","查詢"
"4160","訊聯基因","113/08/28","16:00","台北市中正區羅斯福路二段100號11樓 (櫃買中心11樓多功能資訊媒體區)","受邀參加證券櫃檯買賣中心舉辦之「櫃買市場業績發表會」，說明本公司財務及業務相關資訊。","416020240828M001.pdf","416020240828E001.pdf","https://www.gga.asia/tc/Overview/Investors/about_news_detail/25",法說會影音連結資訊:https://vimeo.com/1003538328 ,"無","查詢"
"4161","聿新科","113/12/11","14:30","台北市復興北路99號2樓","本公司受邀參加元大證券舉辦之法人說明會，就公司簡介、營運概況等事項進行說明。","416120241210M001.pdf","416120241210E001.pdf","http://www.bioptik.com.tw",法說會影音連結資訊:https://youtu.be/axnjt73PTZ0?si=o9jK0mjn6gEOZEYd ,"無","查詢"
"4162","智擎","113/06/12","14:00","群益金鼎證券(台北市民生東路三段156號11樓)","本公司受邀參加群益金鼎證券舉辦之生技產業企業日，報告本公司營運狀況與展望。","416220240612M001.pdf","416220240612E001.pdf","https://www.pharmaengine.com/","","無","查詢"
"4162","智擎","113/11/05","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220241105M001.pdf","416220241105E001.pdf","https://www.pharmaengine.com",中文影音檔網址:4162_58_20241105_ch.mp4 ,"無","查詢"
"4162","智擎","113/03/05","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220240305M001.pdf","416220240305E001.pdf","https://www.pharmaengine.com/",中文影音檔網址:4162_54_20240305_ch.mp4 ,"無","查詢"
"4162","智擎","113/04/30","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220240430M001.pdf","416220240430E001.pdf","https://www.pharmaengine.com",中文影音檔網址:4162_55_20240430_ch.mp4 ,"無","查詢"
"4162","智擎","113/07/31","14:00","線上法說會","本公司受邀參加元大證券舉辦之線上法說會，報告本公司營運狀況與展望。","416220240731M001.pdf","416220240731E001.pdf","https://www.pharmaengine.com","","無","查詢"
"4163","鐿鈦","113/08/29","14:30","採Webex線上會議方式","本公司受邀參加凱基證券舉辦之線上法人說明會","416320240828M001.pdf","416320240828E001.pdf","http://www.intai.com.tw/",法說會影音連結資訊:http://ir.intai.com.tw/?act=briefing&cmd=detail&ad_id=20240823001 ,"報名相關資訊請洽凱基證券倪小姐，電話：(02)2181-8014。","查詢"
"4167","松瑞藥","113/11/21","15:00","線上法人說明會","本公司受邀參加宏遠證券舉辦之線上法人說明會，會中將說明公司財務及業務相關資訊。","416720241121M001.pdf","416720241121E001.pdf","http://www.saviorlifetec.com.tw/zh/investors-8",法說會影音連結資訊:https://reurl.cc/KdjK6p ,"相關資訊請參閱公開資訊觀測站。","查詢"
"4168","醣聯","113/11/04","15:00","台北市中山區建國北路一段96號12樓首爾廳會議室","本公司受邀參加台新證券舉辦法人說明會","416820241105M001.pdf","416820241105E001.pdf","http://www.glyconex.com.tw/index.php/zh/investors-tw/investor-conference",法說會影音連結資訊:https://www.youtube.com/watch?v=AN8ufXMM73Y ,"無","查詢"
"4168","醣聯","113/11/04","15:00","線上法人說明會","本公司受邀參加台新證券舉辦之線上法人說明會","內容檔案於當日會後公告於公開資訊觀測站","內容檔案於當日會後公告於公開資訊觀測站","https://www.glyconex.com.tw/index.php/zh/investors-tw/investor-conference","","無","查詢"
"4171","瑞基","113/11/22","14:00","線上法說會","本公司受邀參加台新證券舉辦之法人說明會，於線上會議說明本公司產業狀況及發展趨勢。","417120241121M001.pdf","417120241121E001.pdf","",中文影音檔網址:4171_16_20241122_ch.mp4 ,"本次會議採線上報名 https://tssco.webex.com/meet/TaishinSecurities","查詢"
"4173","久裕","113/08/30","15:00","線上法說會","本公司受統一證券邀請舉辦線上公開法人說明會","417320240830M001.pdf","417320240830E001.pdf","https://www.arich.com.tw/stockholder.php?type=1",中文影音檔網址:4173_14_20240830_ch.mp4 ,"無","查詢"
"4173","久裕","113/03/27","15:00","線上法說會","本公司受統一證券邀請舉辦線上公開法人說明會","417320240327M001.pdf","417320240327E001.pdf","https://www.arich.com.tw/stockholder.php?type=1",中文影音檔網址:4173_13_20240327_ch.mp4 ,"無","查詢"
"4174","浩鼎","113/12/02","14:30","台北生技園區1樓會議室(台北市南港區忠孝東路七段508號)","本公司受邀參加元富證券舉辦之法人說明會，說明公司產品及技術平台研發現況及未來發展策略","417420241202M001.pdf","417420241202E001.pdf","https://www.obipharma.com/zh-hant/events/",法說會影音連結資訊:https://youtu.be/0s2F04U5GgM?si=4jfP_rBXJNHT9bvq ,"無","查詢"
"4175","杏一","113/09/06","14:30","線上法人說明會","本公司受邀參加凱基證券舉辦之線上法人說明會","417520240906M001.pdf","417520240906E001.pdf","https://www.medfirst.com.tw/",中文影音檔網址:4175_27_20240906_ch.mp4 ,"無","查詢"
"4183","福永生技","113/12/09","14:00","線上法說會","法人說明會，說明本公司營運概況及未來展望。","418320241206M001.pptx","418320241206E001.pptx","",中文影音檔網址:4183_8_20241209_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項下查閱。","查詢"
"4188","安克","113/09/13","14:30","台新證券台北市中山區建國北路一段96號B1會議室","本公司受台新證券邀請，舉辦實體法說會，由經營團隊向法人及投資者說明公司研發及展業最新狀況。全球首家獲美國FDA核准超音波電腦輔助診斷(CAD)之創新醫材公司，結合超音波AI技術與臨床專業，已研發4項獲FDA、CE及台灣TFDA認證之高階醫材，包括「安克甲狀偵&#174;」甲狀腺超音波AI檢測及「安克呼止偵&#174;」10分鐘睡眠呼吸中止症檢測系統，大幅提升診斷速度與準確性。公司以創新(AI)科技為醫療賦能，研發多項獲國際專利及認證之領先技術，屢獲殊榮。","418820240913M001.pdf","418820240913E001.pdf","https://www.amcad.com.tw/tw/news/detail/94",中文影音檔網址:4188_11_20240913_ch.mp4 ,"相關資訊將依規定揭露於公開資訊觀測站","查詢"
"4192","杏國","113/12/19","14:00","國票金控大樓 (臺北市中山區樂群三路128號7樓會議室)","本公司受邀參加國票綜合證券舉辦之法人說明會，會中將向各位先進說明公司近期營運成果以及未來規劃與展望。","419220241219M001.pdf","419220241219E001.pdf","https://www.syncorebio.com/about/investor/法說會/",中文影音檔網址:4192_15_20241219_ch.mp4 ,"無","查詢"
"4198","欣大健康","113/12/17","14:00","線上法人說明會","中國信託綜合證券股份有限公司舉辦之線上法人說明會，說明公司目前營運及未來展望。","419820241216M001.pdf","419820241216E001.pdf","http://www.swissray.com/menu.php?id=28",中文影音檔網址:4198_10_20241217_ch.mp4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4205","中華食","113/11/21","14:30","線上法人說明會","本公司受邀參加統一證券舉辦之線上法人說明會","420520241121M001.pdf","420520241121E001.pdf","",中文影音檔網址:4205_3_20241121_ch.mp4 ,"無","查詢"
"4207","環泰","113/11/28","14:00","線上法說會`","本公司受邀參加宏遠證券舉辦之線上法說會，說明本公司營業概況及未來展望。","420720241127M001.pdf","420720241127E001.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=q1jl1WuLJLw ,"相關資訊請參閱公開資訊觀測站。","查詢"
"4303","信立","113/12/09","14:00","線上法說會","本公司受邀參加康和證券舉辦之線上法人說明會","430320241209M001.pdf","430320241209E001.pdf","http://www.hsinli.com.tw",法說會影音連結資訊:未輸 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4303","信立","113/03/27","14:00","集思北科大會議中心2樓(台北市大安區忠孝東路三段1號2樓)","本公司受邀參加凱基證券與IR Trust共同舉辦之2024年探索全球景氣新投資亮點主題式投資論壇","430320240327M001.pdf","430320240327E001.pdf","http://www.hsinli.com.tw",法說會影音連結資訊:http://www.hsinli.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=113&index=3 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4401","東隆興","113/11/25","14:00","台北遠東香格里拉 (Far Eastern Hotel)","本公司受邀參加花旗證券舉辦
Citi&#039;s 2024 Taiwan Corporate Day，說明本公司營運概況。","440120241119M001.pdf","440120241119E001.pdf","https://www.toungloong.com/tw/",法說會影音連結資訊:https://drive.google.com/file/d/1OAJm83538FfFyH8c7oBZHQNFMVytyTjR/view ,"無","查詢"
"4402","郡都開發","113/11/08","14:30","線上會議","公司受邀參加永豐金證券線上法說會，會中說明本公司概況。
活動報名請洽詢永豐金證券鄒小姐，E-mail: joyce.tsou@sinopac.com。","440220241107M001.pdf","440220241107E001.pdf","http://j-d.com.tw/investor/article/21",法說會影音連結資訊:https://www.youtube.com/watch?v=jEHJn8NLwmY ,"無","查詢"
"4413","飛寶企業","113/12/11","15:00","https://pse.is/6sra4p","「統一證券企業法人部」邀請「飛寶企業」擔任「法人說明會主講公司」相關資訊","441320241211M001.pdf","441320241211E001.pdf","www.estga.com",中文影音檔網址:4413_7_20241211_ch.mp4 ,"法人說明會簡報內容於當日會後上傳","查詢"
"4413","飛寶企業","113/09/27","15:00","ttps://pse.is/6gf3ub","「統一證券企業法人部」邀請「飛寶企業」擔任「法人說明會主講公司」相關資訊","441320240927M001.pdf","441320240927E001.pdf","www.estga.com",中文影音檔網址:4413_6_20240927_ch.mp4 ,"法人說明會簡報內容於當日會後上傳","查詢"
"4416","三圓","113/11/21","14:30","第一金證券-台北市長安東路一段22號3樓","本公司受邀參加第一金證券舉辦之法說會","441620241120M001.pdf","441620241120E001.pdf","",中文影音檔網址:4416_3_20241121_ch.mp4 ,"相關資訊請洽第一金證券","查詢"
"4417","金洲","113/09/12","14:30","採線上法人說明會形式進行","本公司受邀參加凱基證券舉辦之「線上法人說明會」，向投資人說明本公司營運狀況等。","441720240912M001.pdf","441720240912E001.pdf","",中文影音檔網址:4417_5_20240912_ch.mp4 ,"無","查詢"
"4419","皇家美食","113/11/28","14:00","台北市中正區忠孝東路二段95號13樓(兆豐證券)","本公司受邀參加兆豐證券舉辦之法人說明會，說明本公司營運概況及未來展望。報名網址：https://forms.gle/HcHbdKgNYu1XVvcb6","441920241128M001.pdf","441920241128E001.pdf","",法說會影音連結資訊:https://drive.google.com/file/d/1obpsfLuaUMyJfnQPkBWC14vNPM7YCnAU/view?usp=sharing ,"無。","查詢"
"4420","光明","113/12/13","14:00","福邦證券股份有限公司會議室(台北市忠孝西路一段6號7樓)","本公司受邀參加福邦證券舉辦之法人說明會。","442020241211M001.pdf","442020241211E001.pdf","http://www.kwangming.com/ebook/ebook02.htm",中文影音檔網址:4420_5_20241213_ch.MP4 ,"完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。","查詢"
"4433","興采","113/08/22","14:30","線上法人說明會","本公司受邀參加凱基證券舉辦之線上法人說明會，說明公司營運狀況及未來展望。","443320240822M001.pdf","443320240822E001.pdf","https://www.singtex.com/zh/shareholder-service/",中文影音檔網址:4433_7_20240822_ch.mp4 ,"無","查詢"
"4433","興采","113/12/18","14:30","線上法人說明會","本公司受邀參加台新綜合證券舉辦之線上法人說明會，說明公司營運狀況及未來展望。","443320241218M001.pdf","443320241218E001.pdf","https://www.singtex.com/zh/shareholder-service/",中文影音檔網址:4433_8_20241218_ch.mp4 ,"無","查詢"
"4442","竣邦-KY","113/05/21","14:00","台証金融大樓12樓首爾廳(台北市中山區建國北路一段96號)","本公司會說明2023年度營運概況。","444220240521M001.pdf","444220240521E001.pdf","https://www.jb-group.com.tw/投資人活動及簡報",法說會影音連結資訊:https://www.jb-group.com.tw/投資人活動及簡報 ,"無","查詢"
